priority_rank,admin2_name,admin1_name,admin2_pcode,priority_tier,priority_score,disaster_score,poverty_score,flood_extent_pct,chirps_mean_mm,floodscan_mean,MPI,Headcount Ratio,In Severe Poverty,ipc_phase3plus_pct,ipc_phase_label,population_2026,affected_population_proxy,recommended_beneficiaries
120,Cental Imenti,Meru,KE012058,Medium,10.012202417101085,0.007212623361414101,0.23948612538540598,0.0003299531401463838,0.0,0.0002377407654421404,0.1234,29.167,6.4093,0.2,P3,-3956475392.0,-28536566.841199216,0
121,Mwea,Kirinyaga,KE020100,Medium,9.88266392921367,0.09535397972693105,0.10403562863994517,0.0002534430759049194,0.0,0.10784168243408203,0.0406,10.1199,1.8937,0.15,,-1088766720.0,-103818239.74623722,0
122,Mwingi North,Kitui,KE015067,Medium,9.779734637903823,0.002867679616542565,0.24019184652278175,7.310347835427453e-05,0.0,0.0015746172931459215,0.151,37.0811,8.0134,0.15,P2,-32990683136.0,-94606709.56492175,0
123,Kitui South,Kitui,KE015074,Medium,9.776018403050598,0.0028057423689887935,0.24019184652278175,7.181858344487993e-05,0.0,0.0015331157390645008,0.151,37.0811,8.0134,0.15,P2,-125788135424.0,-352929101.07521695,0
124,Mwingi East,Kitui,KE015069,Medium,9.73686762721497,0.002153229438394994,0.24019184652278175,3.757619093558123e-05,0.0,0.0016235294295292274,0.151,37.0811,8.0134,0.15,P2,-32936833024.0,-70920558.4747772,0
125,Malava,Kakamega,KE037201,Medium,9.736657955411546,0.04737070099261338,0.1723603973963686,0.0,2.402266025543213,0.0,0.096,23.9991,2.8976,0.15,,-110031144.0,-5212252.422299186,0
126,Igembe North,Meru,KE012053,Medium,9.685672013428174,0.0017704499668655868,0.23948612538540598,8.033898804769904e-05,0.0,7.499999871167044e-05,0.1234,29.167,6.4093,0.2,P3,-10378910720.0,-18375342.140324883,0
127,South Imenti,Meru,KE012059,Medium,9.683073847492404,0.0017271472012694055,0.23948612538540598,8.075470169649958e-05,0.0,1.249999968422344e-05,0.1234,29.167,6.4093,0.2,P3,-3024933888.0,-5224506.098684181,0
128,Kitui Central,Kitui,KE015072,Medium,9.644391599292325,0.0006119623063509119,0.24019184652278175,9.164894780693797e-06,0.0,0.000500011257827282,0.151,37.0811,8.0134,0.15,P2,-1772321920.0,-1084594.2097594764,0
129,Kilgoris,Narok,KE033177,Medium,9.626758227019637,0.009901263358857628,0.22581706063720447,0.0003755053783277317,0.08813002597854798,0.00021666667113701504,0.1934,43.3427,11.611,0.05,P2,-13185057792.0,-130548729.60034986,0
130,Igembe Central,Meru,KE012052,Medium,9.608052666426072,0.0004767941834972135,0.23948612538540598,2.2036033844439364e-05,0.0,9.999999747378752e-06,0.1234,29.167,6.4093,0.2,P3,-5801600512.0,-2766169.379096056,0
131,Mavoko,Machakos,KE016080,Medium,9.587960456107355,0.06437853472294945,0.14313120931825968,0.001805905540934585,0.0,0.031151348352432252,0.0723,18.792,1.4464,0.15,,-3789606144.0,-243969290.72780657,0
132,Igembe South,Meru,KE012051,Medium,9.587417877990976,0.00013288104291227871,0.23948612538540598,1.8730905319478305e-06,0.0,0.0001115526887588203,0.1234,29.167,6.4093,0.2,P3,-7506834944.0,-997516.0563290574,0
133,Uriri,Migori,KE044257,Medium,9.39959142496484,0.006151692186093178,0.22576224734498118,0.0002854285941315278,0.0,0.00010060005588456989,0.1393,33.4521,6.2976,0.15,,-286230592.0,-1760802.4962272244,0
134,Matungulu,Machakos,KE016078,Medium,9.306129398587334,0.05968135043094912,0.14313120931825968,0.00023480773203804015,0.0,0.06555607914924622,0.0723,18.792,1.4464,0.15,,-1090695040.0,-65094152.89553806,0
135,Mt. Elgon,Bungoma,KE039216,Medium,9.269656451931338,0.023718894502612647,0.19616306954436447,0.0,1.2028340985698085,0.0,0.1153,28.5666,3.6231,0.15,,-6847171072.0,-162407328.29810914,0
136,Kibwezi East,Makueni,KE017088,Medium,9.266894249964459,0.03469032954006086,0.17963686193902018,0.00012236107639603127,1.6247022387007592,6.153845998386924e-05,0.1019,25.5705,2.3637,0.15,P2,-13800399872.0,-478740419.3442938,0
137,Keiyo North,Elgeyo-Marakwet,KE028149,Medium,9.141132425880674,0.002419581769702415,0.2248989379924632,0.00011381745378984852,0.0,0.0,0.1386,34.2359,5.6702,0.15,,-3011050240.0,-7285482.268362082,0
138,Kuria East,Migori,KE044260,Medium,9.127230247278598,0.001612339224655847,0.22576224734498118,7.584465525973825e-05,0.0,0.0,0.1393,33.4521,6.2976,0.15,,-211458624.0,-340943.0338669523,0
139,Emurua Dikirr,Narok,KE033178,Medium,9.047516820707378,0.0002472399203199621,0.22581706063720447,9.66805403908357e-06,0.0,4.999999873689376e-05,0.1934,43.3427,11.611,0.05,P2,-96460632.0,-23848.91896969319,0
140,Suna East,Migori,KE044255,Medium,9.043838950697676,0.00022248428164046627,0.22576224734498118,0.0,0.0,0.0002666900012021263,0.1393,33.4521,6.2976,0.15,,-37849432.0,-8420.903689019677,0
141,Keiyo South,Elgeyo-Marakwet,KE028150,Medium,9.043823554208727,0.0007977672418366536,0.2248989379924632,5.76288042736734e-06,0.0,0.0008094252341172912,0.1386,34.2359,5.6702,0.15,,-4409226240.0,-3517536.256118599,0
142,Awendo,Migori,KE044254,Medium,9.03549535200954,8.342430350488396e-05,0.22576224734498118,0.0,0.0,9.999999747378752e-05,0.1393,33.4521,6.2976,0.15,,-417766464.0,-34851.87628689818,0
143,Rongo,Migori,KE044253,Medium,9.031741258351822,2.085607587622099e-05,0.22576224734498118,0.0,0.0,2.499999936844688e-05,0.1393,33.4521,6.2976,0.15,,-75051016.0,-1565.2696842834757,0
144,Muhoroni,Kisumu,KE042243,Medium,9.01973851530819,0.06058134478808159,0.13462144570058238,0.0005835086803367243,2.410243158755095,0.0007777778017852041,0.0654,16.5818,1.848,0.15,,-2557307904.0,-154925151.86151025,0
145,Marakwet West,Elgeyo-Marakwet,KE028148,Medium,8.9986912345829,4.5561914739562837e-05,0.2248989379924632,0.0,0.0,5.4614676628261805e-05,0.1386,34.2359,5.6702,0.15,,-3629003008.0,-165344.32564011306,0
146,Marakwet East,Elgeyo-Marakwet,KE028147,Medium,8.995957519698528,0.0,0.2248989379924632,0.0,0.0,0.0,0.1386,34.2359,5.6702,0.15,,-6386921984.0,-0.0,0
147,Webuye West,Bungoma,KE039222,Medium,8.989470781089551,0.019049133321916205,0.19616306954436447,0.0,0.9660208702087403,0.0,0.1153,28.5666,3.6231,0.15,,-252411504.0,-4808220.391681385,0
148,Alego Usonga,Siaya,KE041234,Medium,8.911724451332118,0.027701973697832893,0.18124015073655358,0.00025735852220466694,1.1273764696988193,0.0,0.1032,25.2612,2.786,0.15,,-1065526144.0,-29517177.215441305,0
149,Kwanza,Trans Nzoia,KE026136,Medium,8.794143134381462,0.03708863657222503,0.16422062350119904,0.0001445249395928134,0.0,0.04077500104904175,0.0894,22.5728,2.9086,0.15,,-845070080.0,-31342497.075181134,0
150,Bondo,Siaya,KE041236,Medium,8.728721513939993,0.024651924741297494,0.18124015073655358,0.0008843192542432113,0.29680122647966656,0.0,0.1032,25.2612,2.786,0.15,,-9347569664.0,-230435583.8709635,0
151,Suba North,Homa Bay,KE043251,Medium,8.598984263395188,0.018543080192135176,0.1871599862966769,0.0008722690009147221,0.0,0.0,0.108,26.6254,3.3817,0.15,,-8342178816.0,-154689690.76221928,0
152,Mosop,Nandi,KE029156,Medium,8.464678522356785,0.01663353092816865,0.18666666666666665,3.900135799177581e-05,0.785022497177124,0.00038888887502253056,0.1076,25.7708,5.3463,0.15,,-667199808.0,-11097888.641636185,0
153,Endebess,Trans Nzoia,KE026137,Medium,8.431041400039687,0.031036940999862102,0.16422062350119904,0.00010629944333527475,0.6574540365309942,0.018954584002494813,0.0894,22.5728,2.9086,0.15,,-5223517696.0,-162122010.54248762,0
154,Kilome,Makueni,KE017084,Medium,8.408704074567046,0.020387159950103966,0.17963686193902018,0.00022945344355305769,0.0,0.018590909513560207,0.1019,25.5705,2.3637,0.15,P2,-1795840128.0,-36612079.93435118,0
155,Luanda,Vihiga,KE038214,Medium,8.348700786948207,0.037886591281842075,0.15188763275094208,0.0,1.9213072458902996,0.0,0.0794,19.5908,2.1217,0.15,,123827.5703125,4691.404545853249,0
156,Rarieda,Siaya,KE041237,Medium,8.267125737003983,0.016958661792363994,0.18124015073655358,0.0007723237114431354,0.0,0.0006476083459953467,0.1032,25.2612,2.786,0.15,,-3525889024.0,-59794359.47542437,0
157,Kiminini,Trans Nzoia,KE026139,Medium,8.160560784216527,0.026528930736142764,0.16422062350119904,0.0,0.0,0.03180000185966492,0.0894,22.5728,2.9086,0.15,,-546104640.0,-14487572.16924618,0
158,Rongai,Nakuru,KE032173,Medium,8.13807341813559,0.03988487100341323,0.14362452894826994,0.0008843398345444295,0.0,0.02527462894266302,0.0727,17.7324,4.137,0.15,,-4063834624.0,-162085519.75744432,0
159,Gem,Siaya,KE041235,Medium,8.093817638126694,0.014070193477742486,0.18124015073655358,0.0,0.713528553644816,0.0,0.1032,25.2612,2.786,0.15,,-61696912.0,-868087.4888192521,0
160,Kibwezi West,Makueni,KE017087,Medium,8.062180116528996,0.014611760649469797,0.17963686193902018,5.2791747033146825e-05,0.6362069986634336,0.0011315815346805674,0.1019,25.5705,2.3637,0.15,P2,-9998248960.0,-146092020.71733034,0
161,Rangwe,Homa Bay,KE043248,Medium,8.013864278904482,0.008791080450623415,0.1871599862966769,0.00041353361373471274,0.0,0.0,0.108,26.6254,3.3817,0.15,,-415268640.0,-3650660.0228609727,0
162,Kajiado West,Kajiado,KE034185,Medium,8.003569097562849,0.05076178026599268,0.1239465570400822,0.0013489766230702885,0.0,0.026472666989202084,0.1108,22.512,10.6798,0.05,P2,-78919319552.0,-4006085157.840284,0
163,Voi,Taita Taveta,KE006026,Medium,7.952869389798542,0.07581606571212715,0.08509763617677284,0.0029435840656407276,0.6426080897234488,0.0006812802045652182,0.0793,19.2683,2.7401,0.05,P2,-94211629056.0,-7142755059.356244,0
164,Sirisia,Bungoma,KE039217,Medium,7.918771134084516,0.0012041392051656318,0.19616306954436447,4.486999983362707e-05,0.0,0.00029999998514540493,0.1153,28.5666,3.6231,0.15,,-46858856.0,-56424.585618810794,0
165,Masinga,Machakos,KE016075,Medium,7.854699973962709,0.035490860020538674,0.14313120931825968,0.00013715489686471223,0.0,0.039047565725114614,0.0723,18.792,1.4464,0.15,,-3583394304.0,-127177745.6416596,0
166,Kimilili,Bungoma,KE039223,Medium,7.854030969636311,0.00012513646436220163,0.19616306954436447,0.0,0.0,0.0001500000071246177,0.1153,28.5666,3.6231,0.15,,-15911912.0,-1991.1604089224886,0
167,Tongaren,Bungoma,KE039224,Medium,7.854030968907921,0.00012513645222236738,0.19616306954436447,0.0,0.0,0.00014999999257270247,0.1153,28.5666,3.6231,0.15,,-57943048.0,-7250.78745767034,0
168,Webuye East,Bungoma,KE039221,Medium,7.851528239984871,8.342430350488396e-05,0.19616306954436447,0.0,0.0,9.999999747378752e-05,0.1153,28.5666,3.6231,0.15,,-14675676.0,-1224.3080487633415,0
169,Kabuchai,Bungoma,KE039218,Medium,7.846522781774579,0.0,0.19616306954436447,0.0,0.0,0.0,0.1153,28.5666,3.6231,0.15,,-69988984.0,-0.0,0
170,Kesses,Uasin Gishu,KE027146,Medium,7.837687392424463,0.041867132000040025,0.13314148681055155,0.00023148702854883626,0.26460079713301227,0.03803252428770065,0.0642,16.076,1.8783,0.15,,-2955956992.0,-123757441.57050526,0
171,Ol Jorok,Nyandarua,KE018092,Medium,7.798430310076074,0.047132682854356844,0.12426173347036656,0.0017573990021986154,0.0,0.011714952332632882,0.057,14.8797,0.4096,0.15,,-1145305984.0,-53981343.71506909,0
172,Homa Bay,Homa Bay,KE043249,Medium,7.704336304943666,0.003632280884609835,0.1871599862966769,0.00017086298422006884,0.0,0.0,0.108,26.6254,3.3817,0.15,,-997145088.0,-3621911.042324992,0
173,Kipkelion East,Kericho,KE035188,Medium,7.686198266585947,0.0017678014169486295,0.18950325453922573,3.655279410766102e-05,0.0,0.0011875986820086837,0.1099,26.4952,6.1348,0.15,,-4446298112.0,-7860172.102569616,0
174,Tharaka,Tharaka-Nithi,KE013062,Medium,7.654975804173635,0.005111764145157246,0.183706748886605,8.241351689016418e-06,0.0,0.005917419162061479,0.1052,25.6435,5.6725,0.15,P2,-4909318656.0,-25095279.08289236,0
175,Suba South,Homa Bay,KE043252,Low,7.632931700614266,0.0024422041457865043,0.1871599862966769,0.00011488161342140503,0.0,0.0,0.108,26.6254,3.3817,0.15,,-9250166784.0,-22590795.669101417,0
176,Ainamoi,Kericho,KE035190,Low,7.586391011660826,0.0001043471681966147,0.18950325453922573,0.0,0.0,0.00012508005602285266,0.1099,26.4952,6.1348,0.15,,-178196464.0,-18594.296401049996,0
177,Sigowet/Soin,Kericho,KE035193,Low,7.585135640143517,8.342430957480109e-05,0.18950325453922573,0.0,0.0,0.00010000000474974513,0.1099,26.4952,6.1348,0.15,,-793046400.0,-66159.34838078154,0
178,Belgut,Kericho,KE035192,Low,7.585135639779322,8.342430350488396e-05,0.18950325453922573,0.0,0.0,9.999999747378752e-05,0.1099,26.4952,6.1348,0.15,,-1710029952.0,-142658.05771809016,0
179,Kipkelion West,Kericho,KE035189,Low,7.582632910674176,4.171215175244198e-05,0.18950325453922573,0.0,0.0,4.999999873689376e-05,0.1099,26.4952,6.1348,0.15,,-387539232.0,-16165.09525520882,0
180,Buret,Kericho,KE035191,Low,7.58013018156903,0.0,0.18950325453922573,0.0,0.0,0.0,0.1099,26.4952,6.1348,0.15,,-177174656.0,-0.0,0
181,Kasipul,Homa Bay,KE043245,Low,7.554352232494564,0.0011325463437914637,0.1871599862966769,5.327513323312925e-05,0.0,0.0,0.108,26.6254,3.3817,0.15,,-84552872.0,-95760.04604066763,0
182,Juja,Kiambu,KE022113,Low,7.543083582855442,0.07148944260794242,0.08134292565947242,0.00013570250296928547,0.0,0.08223576843738556,0.0222,5.8769,0.2213,0.15,,-1018005120.0,-72776618.60083154,0
183,Bomet East,Bomet,KE036196,Low,7.538668351624176,0.010984200744495699,0.17199040767386087,0.0,0.0,0.013166667272647222,0.0957,24.3793,1.7629,0.15,,-9220487.0,-101279.68017001291,0
184,Konoin,Bomet,KE036198,Low,7.533655676999611,0.010900656167419604,0.17199040767386087,0.0,0.5527947743733724,0.0,0.0957,24.3793,1.7629,0.15,,-6064650752.0,-66108672.62303474,0
185,Kabondo Kasipul,Homa Bay,KE043246,Low,7.5259091424702715,0.0006584948433866006,0.1871599862966769,2.7051395996813366e-05,0.0,9.999999747378752e-05,0.108,26.6254,3.3817,0.15,,-25267464.0,-16638.494749456568,0
186,Ndhiwa,Homa Bay,KE043250,Low,7.52327390296946,0.0006145741850397285,0.1871599862966769,2.8349039877563402e-05,0.0,1.4285713924826788e-05,0.108,26.6254,3.3817,0.15,,-782934016.0,-481171.0348230818,0
187,South Mugirango,Kisii,KE045262,Low,7.513568162472739,4.171215175244198e-05,0.18777663583418977,0.0,0.0,4.999999873689376e-05,0.1085,26.702,6.1322,0.15,,-22809320.0,-951.42581721001,0
188,Bonchari,Kisii,KE045261,Low,7.513568162472739,4.171215175244198e-05,0.18777663583418977,0.0,0.0,4.999999873689376e-05,0.1085,26.702,6.1322,0.15,,-4544399.5,-189.55668156772145,0
189,Bomachoge Chache,Kisii,KE045265,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-1191001.125,-0.0,0
190,Bomachoge Borabu,Kisii,KE045263,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-778557.1875,-0.0,0
191,Bobasi,Kisii,KE045264,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-4985726.0,-0.0,0
192,Nyaribari Chache,Kisii,KE045267,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-674837.3125,-0.0,0
193,Nyaribari Masaba,Kisii,KE045266,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-3466927.5,-0.0,0
194,Kitutu Chache North,Kisii,KE045268,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,-1382443.375,-0.0,0
195,Kitutu Chache South,Kisii,KE045269,Low,7.511065433367592,0.0,0.18777663583418977,0.0,0.0,0.0,0.1085,26.702,6.1322,0.15,,142288.5625,0.0,0
196,Makueni,Makueni,KE017086,Low,7.385654717155581,0.003336337326579561,0.17963686193902018,0.00014582290365550087,0.0,0.0002833341519969205,0.1019,25.5705,2.3637,0.15,P2,-2568290048.0,-8568681.952625213,0
197,Maara,Tharaka-Nithi,KE013061,Low,7.3802932023747765,0.0005337207818429557,0.183706748886605,2.4125225153681158e-05,0.0,2.499999936844688e-05,0.1052,25.6435,5.6725,0.15,P2,-2712844800.0,-1447901.6476745969,0
198,Nithi,Tharaka-Nithi,KE013060,Low,7.3482699554641995,0.0,0.183706748886605,0.0,0.0,0.0,0.1052,25.6435,5.6725,0.15,P2,-2462718720.0,-0.0,0
199,Mbooni,Makueni,KE017083,Low,7.335561624235068,0.002501452444571008,0.17963686193902018,3.405045040959569e-05,0.0,0.0021307853838572134,0.1019,25.5705,2.3637,0.15,P2,-843061504.0,-2108878.2601045105,0
200,Seme,Kisumu,KE042241,Low,7.325115432079725,0.03233762673427383,0.13462144570058238,0.0015012965104383607,0.0,0.0005063291173428297,0.0654,16.5818,1.848,0.15,,-2189328896.0,-70797700.63740781,0
201,Kaiti,Makueni,KE017085,Low,7.187977206665955,4.171215175244198e-05,0.17963686193902018,0.0,0.0,4.999999873689376e-05,0.1019,25.5705,2.3637,0.15,P2,-199561600.0,-8324.143743160126,0
202,Thika Town,Kiambu,KE022114,Low,7.157447993366409,0.0650621827831252,0.08134292565947242,0.0003608179315704155,0.0,0.06879500548044841,0.0222,5.8769,0.2213,0.15,,-682685824.0,-44417029.86453644,0
203,Kisumu West,Kisumu,KE042239,Low,7.04096771279779,0.027601831412908236,0.13462144570058238,0.0011206635006308502,0.0,0.004528981167823076,0.0654,16.5818,1.848,0.15,,-1178569728.0,-32530682.940613113,0
204,North Mugirango,Nyamira,KE046272,Low,7.036099150492584,0.00030588911892115835,0.17544364508393284,0.0,0.0,0.00036666666467984516,0.0985,24.82,4.5827,0.15,,-4967116.5,-1519.3868897637478,0
205,Ndaragwa,Nyandarua,KE018093,Low,7.034989084091838,0.03440866242128625,0.12426173347036656,0.0009043497352944828,0.4698254040309361,0.007095086980949749,0.057,14.8797,0.4096,0.15,,-4267739904.0,-146847221.6585886,0
206,Kitutu Masaba,Nyamira,KE046270,Low,7.017745803357315,0.0,0.17544364508393284,0.0,0.0,0.0,0.0985,24.82,4.5827,0.15,,-13882597.0,-0.0,0
207,West Mugirango,Nyamira,KE046271,Low,7.017745803357315,0.0,0.17544364508393284,0.0,0.0,0.0,0.0985,24.82,4.5827,0.15,,-13437041.0,-0.0,0
208,Borabu,Nyamira,KE046273,Low,7.017745803357315,0.0,0.17544364508393284,0.0,0.0,0.0,0.0985,24.82,4.5827,0.15,,-369779392.0,-0.0,0
209,Chepalungu,Bomet,KE036195,Low,6.923448641108321,0.0007305389025647537,0.17199040767386087,2.7824164129267675e-05,0.0,0.00016666667458290854,0.0957,24.3793,1.7629,0.15,,-325544832.0,-237823.1643049071,0
210,Likuyani,Kakamega,KE037200,Low,6.916106215373005,0.00036150532530435905,0.1723603973963686,0.0,0.0,0.0004333333345130086,0.096,23.9991,2.8976,0.15,,-427211104.0,-154439.08912515437,0
211,Lugari,Kakamega,KE037199,Low,6.911323347654035,0.0002817908633215169,0.1723603973963686,8.546331363318877e-06,0.0,0.00012000000569969415,0.096,23.9991,2.8976,0.15,,-635387968.0,-179046.52404682434,0
212,Sotik,Bomet,KE036194,Low,6.886993088767113,0.00012294636354462103,0.17199040767386087,5.783413574442197e-06,0.0,0.0,0.0957,24.3793,1.7629,0.15,,-448057856.0,-55087.08405279946,0
213,Bomet Central,Bomet,KE036197,Low,6.879616306954435,0.0,0.17199040767386087,0.0,0.0,0.0,0.0957,24.3793,1.7629,0.15,,-71526064.0,-0.0,0
214,Njoro,Nakuru,KE032167,Low,6.673662400972273,0.015478020717357913,0.14362452894826994,0.00010996267620301947,0.0,0.015751267472902935,0.0727,17.7324,4.137,0.15,,-3343361536.0,-51748619.11982557,0
215,Mwala,Machakos,KE016082,Low,6.6480533658859615,0.01538008321925956,0.14313120931825968,5.742082312322735e-05,0.0,0.01697275855324485,0.0723,18.792,1.4464,0.15,,-739290752.0,-11370353.288988981,0
216,Saboti,Trans Nzoia,KE026138,Low,6.641732187008979,0.001215120782683641,0.16422062350119904,1.6608441747198995e-05,0.0,0.0010333333630114794,0.0894,22.5728,2.9086,0.15,,-1481628032.0,-1800357.013889863,0
217,Kasarani,Nairobi,KE047280,Low,6.619204945917168,0.06587563798750834,0.06666666666666667,0.003098798923188356,0.0,0.0,0.0103,2.6712,0.3153,0.15,,-265567584.0,-17494434.024801213,0
218,Cherangany,Trans Nzoia,KE026140,Low,6.572400481955955,5.959236513321779e-05,0.16422062350119904,0.0,0.0,7.143285724201373e-05,0.0894,22.5728,2.9086,0.15,,-646832192.0,-38546.26016558363,0
219,Kapseret,Uasin Gishu,KE027145,Low,6.430060361680195,0.01840668148763555,0.13314148681055155,9.570619509744428e-05,0.0,0.019625116139650345,0.0642,16.076,1.8783,0.15,,-568071168.0,-10456305.051685106,0
220,Taveta,Taita Taveta,KE006023,Low,6.356336748034781,0.04920718834939779,0.08509763617677284,0.0003679478038380603,1.8961365205004699,0.004788707320888837,0.0793,19.2683,2.7401,0.05,P2,-43087847424.0,-2120231823.7628822,0
221,Ainabkoi,Uasin Gishu,KE027144,Low,6.120524038083834,0.013247742761029534,0.13314148681055155,0.00031265213242305165,0.0,0.007912856340408326,0.0642,16.076,1.8783,0.15,,-1134926080.0,-15035208.760623626,0
222,Machakos Town,Machakos,KE016081,Low,6.109327156511232,0.0064013130630140675,0.14313120931825968,0.0002759905988910376,0.0,0.0006403204053640366,0.0723,18.792,1.4464,0.15,,-2841626880.0,-18190143.267155908,0
223,Moiben,Uasin Gishu,KE027143,Low,6.045175070314653,0.01199192663154319,0.13314148681055155,0.00019145198434047348,0.0,0.009495980360291222,0.0642,16.076,1.8783,0.15,,-1685451008.0,-20211804.828996513,0
224,Wundanyi,Taita Taveta,KE006024,Low,5.943289284813082,0.04232306396236946,0.08509763617677284,3.687706469063222e-06,2.1423143659319197,0.0,0.0793,19.2683,2.7401,0.05,P2,-6424482304.0,-271903775.47730273,0
225,Soy,Uasin Gishu,KE027141,Low,5.833993814415822,0.008472239033229344,0.13314148681055155,9.580549334183092e-05,0.0,0.007714254781603813,0.0642,16.076,1.8783,0.15,,-941729792.0,-7978559.9025373515,0
226,Kathiani,Machakos,KE016079,Low,5.814220934500235,0.0014828760294974576,0.14313120931825968,3.0507856636037785e-05,0.0,0.0010001000482589006,0.0723,18.792,1.4464,0.15,,-59679872.0,-88497.85163227649,0
227,Kuresoi North,Nakuru,KE032171,Low,5.790694716681287,0.000761892645841481,0.14362452894826994,0.0,0.0,0.0009132741834037006,0.0727,17.7324,4.137,0.15,,-1816552320.0,-1384017.8533942807,0
228,Subukia,Nakuru,KE032172,Low,5.775260133487485,0.0005046495926114568,0.14362452894826994,1.9029165129645218e-05,0.0,0.00012001200811937452,0.0727,17.7324,4.137,0.15,,-1569378176.0,-791986.0571717111,0
229,Molo,Nakuru,KE032166,Low,5.770723514648988,0.0004290392786364988,0.14362452894826994,0.0,0.0,0.0005142857054514545,0.0727,17.7324,4.137,0.15,,-2087595648.0,-895660.5309026142,0
230,Kuresoi South,Nakuru,KE032170,Low,5.77001554337999,0.0004172397574865394,0.14362452894826994,0.0,0.0,0.0005001417205979427,0.0727,17.7324,4.137,0.15,,-350901472.0,-146410.04507894968,0
231,Kangundo,Machakos,KE016077,Low,5.758699199411725,0.0005575137780222954,0.14313120931825968,1.8376942497169795e-05,0.0,0.00019999999494757503,0.0723,18.792,1.4464,0.15,,-31100166.0,-17338.77104378054,0
232,Bahati,Nakuru,KE032174,Low,5.751988799935082,0.00011679403340472151,0.14362452894826994,0.0,0.0,0.00014000000664964317,0.0727,17.7324,4.137,0.15,,-1372508800.0,-160300.83863547424,0
233,Kajiado East,Kajiado,KE034186,Very Low,5.600602510277733,0.010712337144574091,0.1239465570400822,0.0001031018308615534,0.0,0.010213513632078428,0.1108,22.512,10.6798,0.05,P2,-24833607680.0,-266025977.9842444,0
234,Ndia,Kirinyaga,KE020102,Very Low,5.543233793341424,0.02303014412906028,0.10403562863994517,1.509356418262403e-05,0.0,0.027221417427062987,0.0406,10.1199,1.8937,0.15,,-383304736.0,-8827563.3154314,0
235,Turbo,Uasin Gishu,KE027142,Very Low,5.3892413456406745,0.001059697886976875,0.13314148681055155,2.8898609646297675e-05,0.0,0.0005338473711162806,0.0642,16.076,1.8783,0.15,,-500669696.0,-530558.6189245544,0
236,Laikipia East,Laikipia,KE031164,Very Low,5.35026017098962,0.01994181477171808,0.10384378211716339,0.00023509108446193022,0.0,0.017913417938428048,0.0945,21.9261,5.1594,0.05,P2,-22278645760.0,-444276627.1106424,0
237,Kajiado Central,Kajiado,KE034184,Very Low,5.330885292923873,0.006217050188676414,0.1239465570400822,2.2798021286007635e-06,0.0,0.00739423013650454,0.1108,22.512,10.6798,0.05,P2,-37164728320.0,-231054981.21396366,0
238,Kinangop,Nyandarua,KE018089,Very Low,5.240700273978469,0.004503848919396769,0.12426173347036656,0.00016477017735299558,0.0,0.0011999999405816197,0.057,14.8797,0.4096,0.15,,-1713223424.0,-7716099.466867633,0
239,Ol Kalou,Nyandarua,KE018091,Very Low,5.043438185142437,0.0012161474387962319,0.12426173347036656,2.1889123534695494e-05,0.0,0.0009000000233451525,0.057,14.8797,0.4096,0.15,,-458423392.0,-557510.4340650811,0
240,Kajiado North,Kajiado,KE034183,Very Low,4.992900488711145,0.0005839701184642707,0.1239465570400822,0.0,0.0,0.000699999975040555,0.1108,22.512,10.6798,0.05,P2,-137382208.0,-80227.10428064308,0
241,Kipipiri,Nyandarua,KE018090,Very Low,4.971581662861394,1.8538734112196438e-05,0.12426173347036656,0.0,0.0,2.222222166084167e-05,0.057,14.8797,0.4096,0.15,,-4053699840.0,-75150.46350441324,0
242,Laikipia North,Laikipia,KE031165,Very Low,4.922838015798136,0.012818112185193343,0.10384378211716339,0.000394213489324451,0.21350276470184326,0.00027288136593366075,0.0945,21.9261,5.1594,0.05,P2,-48972406784.0,-627733804.1362355,0
243,Kikuyu,Kiambu,KE022120,Very Low,4.8145742275527,0.026014286686230046,0.08134292565947242,0.0012237155651697686,0.0,0.0,0.0222,5.8769,0.2213,0.15,,-491714336.0,-12791597.704433247,0
244,Gichugu,Kirinyaga,KE020101,Very Low,4.804917796018766,0.010724877507015979,0.10403562863994517,0.0005021451144038086,0.0,6.0000002849847076e-05,0.0406,10.1199,1.8937,0.15,,-2849495296.0,-30560488.00641824,0
245,Laikipia West,Laikipia,KE031163,Very Low,4.769639637794283,0.010264805885129123,0.10384378211716339,0.00047370117915127214,0.0,0.00023333334053556124,0.0945,21.9261,5.1594,0.05,P2,-9421113344.0,-96705899.6979597,0
246,Nyali,Mombasa,KE001004,Very Low,4.756183286234963,0.0007040025837607384,0.11784857828023296,0.0,0.0,0.0008438818622380495,0.0518,12.8866,2.2801,0.15,,-6560728.0,-4618.769463351422,0
